source;target;weight
Nilsen, Kirby T;Pasha, Asher;2
Nilsen, Kirby T;Prats, Elena;2
Nilsen, Kirby T;Provart, Nicholas J;2
Nilsen, Kirby T;Ravagnani, Adriana;2
Nilsen, Kirby T;Reid, Robert W;2
Nilsen, Kirby T;Schlueter, Jessica A;2
Nilsen, Kirby T;Schulman, Alan H;2
Nilsen, Kirby T;Sen, Taner Z;2
Nilsen, Kirby T;Singh, Jaswinder;2
Nilsen, Kirby T;Singh, Mehtab;2
Nilsen, Kirby T;Sirijovski, Nick;2
Nilsen, Kirby T;Stein, Nils;2
Nilsen, Kirby T;Studer, Bruno;2
Nilsen, Kirby T;Viitala, Sirja;2
Nilsen, Kirby T;Vronces, Shauna;2
Nilsen, Kirby T;Walkowiak, Sean;2
Nilsen, Kirby T;Wang, Penghao;2
Nilsen, Kirby T;Waters, Amanda J;2
Nilsen, Kirby T;Wight, Charlene P;2
Nilsen, Kirby T;Yan, Weikai;2
Nilsen, Kirby T;Yao, Eric;2
Nilsen, Kirby T;Zhang, Xiao-Qi;2
Nilsen, Kirby T;Zhou, Gaofeng;2
Nilsen, Kirby T;Zhou, Zhou;2
Nilsen, Kirby T;Tinker, Nicholas A;2
Fiedler, Jason D;Nilsen, Kirby T;2
Li, Chengdao;Nilsen, Kirby T;2
Maughan, Peter J;Nilsen, Kirby T;2
Nilsen, Kirby T;Spannagl, Manuel;2
Mascher, Martin;Nilsen, Kirby T;2
Paczos-Grzęda, Edyta;Pasha, Asher;2
Paczos-Grzęda, Edyta;Prats, Elena;2
Paczos-Grzęda, Edyta;Provart, Nicholas J;2
Paczos-Grzęda, Edyta;Ravagnani, Adriana;2
Paczos-Grzęda, Edyta;Reid, Robert W;2
Paczos-Grzęda, Edyta;Schlueter, Jessica A;2
Paczos-Grzęda, Edyta;Schulman, Alan H;2
Paczos-Grzęda, Edyta;Sen, Taner Z;2
Paczos-Grzęda, Edyta;Singh, Jaswinder;2
Paczos-Grzęda, Edyta;Singh, Mehtab;2
Paczos-Grzęda, Edyta;Sirijovski, Nick;2
Paczos-Grzęda, Edyta;Stein, Nils;2
Paczos-Grzęda, Edyta;Studer, Bruno;2
Paczos-Grzęda, Edyta;Viitala, Sirja;2
Paczos-Grzęda, Edyta;Vronces, Shauna;2
Paczos-Grzęda, Edyta;Walkowiak, Sean;2
Paczos-Grzęda, Edyta;Wang, Penghao;2
Paczos-Grzęda, Edyta;Waters, Amanda J;2
Paczos-Grzęda, Edyta;Wight, Charlene P;2
Paczos-Grzęda, Edyta;Yan, Weikai;2
Paczos-Grzęda, Edyta;Yao, Eric;2
Paczos-Grzęda, Edyta;Zhang, Xiao-Qi;2
Paczos-Grzęda, Edyta;Zhou, Gaofeng;2
Paczos-Grzęda, Edyta;Zhou, Zhou;2
Paczos-Grzęda, Edyta;Tinker, Nicholas A;2
Fiedler, Jason D;Paczos-Grzęda, Edyta;2
Li, Chengdao;Paczos-Grzęda, Edyta;2
Maughan, Peter J;Paczos-Grzęda, Edyta;2
Paczos-Grzęda, Edyta;Spannagl, Manuel;2
Mascher, Martin;Paczos-Grzęda, Edyta;2
Pasha, Asher;Prats, Elena;2
Pasha, Asher;Provart, Nicholas J;2
Pasha, Asher;Ravagnani, Adriana;2
Pasha, Asher;Reid, Robert W;2
Pasha, Asher;Schlueter, Jessica A;2
Pasha, Asher;Schulman, Alan H;2
Pasha, Asher;Sen, Taner Z;2
Pasha, Asher;Singh, Jaswinder;2
Pasha, Asher;Singh, Mehtab;2
Pasha, Asher;Sirijovski, Nick;2
Pasha, Asher;Stein, Nils;2
Pasha, Asher;Studer, Bruno;2
Pasha, Asher;Viitala, Sirja;2
Pasha, Asher;Vronces, Shauna;2
Pasha, Asher;Walkowiak, Sean;2
Pasha, Asher;Wang, Penghao;2
Pasha, Asher;Waters, Amanda J;2
Pasha, Asher;Wight, Charlene P;2
Pasha, Asher;Yan, Weikai;2
Pasha, Asher;Yao, Eric;2
Pasha, Asher;Zhang, Xiao-Qi;2
Pasha, Asher;Zhou, Gaofeng;2
Pasha, Asher;Zhou, Zhou;2
Pasha, Asher;Tinker, Nicholas A;2
Fiedler, Jason D;Pasha, Asher;2
Li, Chengdao;Pasha, Asher;2
Maughan, Peter J;Pasha, Asher;2
Pasha, Asher;Spannagl, Manuel;2
Mascher, Martin;Pasha, Asher;2
Prats, Elena;Provart, Nicholas J;2
Prats, Elena;Ravagnani, Adriana;2
Prats, Elena;Reid, Robert W;2
Prats, Elena;Schlueter, Jessica A;2
Prats, Elena;Schulman, Alan H;2
Prats, Elena;Sen, Taner Z;2
Prats, Elena;Singh, Jaswinder;2
Prats, Elena;Singh, Mehtab;2
Prats, Elena;Sirijovski, Nick;2
Prats, Elena;Stein, Nils;2
Prats, Elena;Studer, Bruno;2
Prats, Elena;Viitala, Sirja;2
Prats, Elena;Vronces, Shauna;2
Prats, Elena;Walkowiak, Sean;2
Prats, Elena;Wang, Penghao;2
Prats, Elena;Waters, Amanda J;2
Prats, Elena;Wight, Charlene P;2
Prats, Elena;Yan, Weikai;2
Prats, Elena;Yao, Eric;2
Prats, Elena;Zhang, Xiao-Qi;2
Prats, Elena;Zhou, Gaofeng;2
Prats, Elena;Zhou, Zhou;2
Prats, Elena;Tinker, Nicholas A;2
Fiedler, Jason D;Prats, Elena;2
Li, Chengdao;Prats, Elena;2
Maughan, Peter J;Prats, Elena;2
Prats, Elena;Spannagl, Manuel;2
Mascher, Martin;Prats, Elena;2
Provart, Nicholas J;Ravagnani, Adriana;2
Provart, Nicholas J;Reid, Robert W;2
Provart, Nicholas J;Schlueter, Jessica A;2
Provart, Nicholas J;Schulman, Alan H;2
Provart, Nicholas J;Sen, Taner Z;2
Provart, Nicholas J;Singh, Jaswinder;2
Provart, Nicholas J;Singh, Mehtab;2
Provart, Nicholas J;Sirijovski, Nick;2
Provart, Nicholas J;Stein, Nils;2
Provart, Nicholas J;Studer, Bruno;2
Provart, Nicholas J;Viitala, Sirja;2
Provart, Nicholas J;Vronces, Shauna;2
Provart, Nicholas J;Walkowiak, Sean;2
Provart, Nicholas J;Wang, Penghao;2
Provart, Nicholas J;Waters, Amanda J;2
Provart, Nicholas J;Wight, Charlene P;2
Provart, Nicholas J;Yan, Weikai;2
Provart, Nicholas J;Yao, Eric;2
Provart, Nicholas J;Zhang, Xiao-Qi;2
Provart, Nicholas J;Zhou, Gaofeng;2
Provart, Nicholas J;Zhou, Zhou;2
Provart, Nicholas J;Tinker, Nicholas A;2
Fiedler, Jason D;Provart, Nicholas J;2
Li, Chengdao;Provart, Nicholas J;2
Maughan, Peter J;Provart, Nicholas J;2
Provart, Nicholas J;Spannagl, Manuel;2
Mascher, Martin;Provart, Nicholas J;2
Ravagnani, Adriana;Reid, Robert W;2
Ravagnani, Adriana;Schlueter, Jessica A;2
Ravagnani, Adriana;Schulman, Alan H;2
Ravagnani, Adriana;Sen, Taner Z;2
Ravagnani, Adriana;Singh, Jaswinder;2
Ravagnani, Adriana;Singh, Mehtab;2
Ravagnani, Adriana;Sirijovski, Nick;2
Ravagnani, Adriana;Stein, Nils;2
Ravagnani, Adriana;Studer, Bruno;2
Ravagnani, Adriana;Viitala, Sirja;2
Ravagnani, Adriana;Vronces, Shauna;2
Ravagnani, Adriana;Walkowiak, Sean;2
Ravagnani, Adriana;Wang, Penghao;2
Ravagnani, Adriana;Waters, Amanda J;2
Ravagnani, Adriana;Wight, Charlene P;2
Ravagnani, Adriana;Yan, Weikai;2
Ravagnani, Adriana;Yao, Eric;2
Ravagnani, Adriana;Zhang, Xiao-Qi;2
Ravagnani, Adriana;Zhou, Gaofeng;2
Ravagnani, Adriana;Zhou, Zhou;2
Ravagnani, Adriana;Tinker, Nicholas A;2
Fiedler, Jason D;Ravagnani, Adriana;2
Li, Chengdao;Ravagnani, Adriana;2
Maughan, Peter J;Ravagnani, Adriana;2
Ravagnani, Adriana;Spannagl, Manuel;2
Mascher, Martin;Ravagnani, Adriana;2
Reid, Robert W;Schlueter, Jessica A;2
Reid, Robert W;Schulman, Alan H;2
Reid, Robert W;Sen, Taner Z;2
Reid, Robert W;Singh, Jaswinder;2
Reid, Robert W;Singh, Mehtab;2
Reid, Robert W;Sirijovski, Nick;2
Reid, Robert W;Stein, Nils;2
Reid, Robert W;Studer, Bruno;2
Reid, Robert W;Viitala, Sirja;2
Reid, Robert W;Vronces, Shauna;2
Reid, Robert W;Walkowiak, Sean;2
Reid, Robert W;Wang, Penghao;2
Reid, Robert W;Waters, Amanda J;2
Reid, Robert W;Wight, Charlene P;2
Reid, Robert W;Yan, Weikai;2
Reid, Robert W;Yao, Eric;2
Reid, Robert W;Zhang, Xiao-Qi;2
Reid, Robert W;Zhou, Gaofeng;2
Reid, Robert W;Zhou, Zhou;2
Reid, Robert W;Tinker, Nicholas A;2
Fiedler, Jason D;Reid, Robert W;2
Li, Chengdao;Reid, Robert W;2
Maughan, Peter J;Reid, Robert W;2
Reid, Robert W;Spannagl, Manuel;2
Mascher, Martin;Reid, Robert W;2
Schlueter, Jessica A;Schulman, Alan H;2
Schlueter, Jessica A;Sen, Taner Z;2
Schlueter, Jessica A;Singh, Jaswinder;2
Schlueter, Jessica A;Singh, Mehtab;2
Schlueter, Jessica A;Sirijovski, Nick;2
Schlueter, Jessica A;Stein, Nils;2
Schlueter, Jessica A;Studer, Bruno;2
Schlueter, Jessica A;Viitala, Sirja;2
Schlueter, Jessica A;Vronces, Shauna;2
Schlueter, Jessica A;Walkowiak, Sean;2
Schlueter, Jessica A;Wang, Penghao;2
Schlueter, Jessica A;Waters, Amanda J;2
Schlueter, Jessica A;Wight, Charlene P;2
Schlueter, Jessica A;Yan, Weikai;2
Schlueter, Jessica A;Yao, Eric;2
Schlueter, Jessica A;Zhang, Xiao-Qi;2
Schlueter, Jessica A;Zhou, Gaofeng;2
Schlueter, Jessica A;Zhou, Zhou;2
Schlueter, Jessica A;Tinker, Nicholas A;2
Fiedler, Jason D;Schlueter, Jessica A;2
Li, Chengdao;Schlueter, Jessica A;2
Maughan, Peter J;Schlueter, Jessica A;2
Schlueter, Jessica A;Spannagl, Manuel;2
Mascher, Martin;Schlueter, Jessica A;2
Schulman, Alan H;Sen, Taner Z;2
Schulman, Alan H;Singh, Jaswinder;2
Schulman, Alan H;Singh, Mehtab;2
Schulman, Alan H;Sirijovski, Nick;2
Schulman, Alan H;Stein, Nils;2
Schulman, Alan H;Studer, Bruno;2
Schulman, Alan H;Viitala, Sirja;2
Schulman, Alan H;Vronces, Shauna;2
Schulman, Alan H;Walkowiak, Sean;2
Schulman, Alan H;Wang, Penghao;2
Schulman, Alan H;Waters, Amanda J;2
Schulman, Alan H;Wight, Charlene P;2
Schulman, Alan H;Yan, Weikai;2
Schulman, Alan H;Yao, Eric;2
Schulman, Alan H;Zhang, Xiao-Qi;2
Schulman, Alan H;Zhou, Gaofeng;2
Schulman, Alan H;Zhou, Zhou;2
Schulman, Alan H;Tinker, Nicholas A;2
Fiedler, Jason D;Schulman, Alan H;2
Li, Chengdao;Schulman, Alan H;2
Maughan, Peter J;Schulman, Alan H;2
Schulman, Alan H;Spannagl, Manuel;2
Mascher, Martin;Schulman, Alan H;2
Sen, Taner Z;Singh, Jaswinder;2
Sen, Taner Z;Singh, Mehtab;2
Sen, Taner Z;Sirijovski, Nick;2
Sen, Taner Z;Stein, Nils;2
Sen, Taner Z;Studer, Bruno;2
Sen, Taner Z;Viitala, Sirja;2
Sen, Taner Z;Vronces, Shauna;2
Sen, Taner Z;Walkowiak, Sean;2
Sen, Taner Z;Wang, Penghao;2
Sen, Taner Z;Waters, Amanda J;3
Sen, Taner Z;Wight, Charlene P;4
Sen, Taner Z;Yan, Weikai;2
Sen, Taner Z;Yao, Eric;4
Sen, Taner Z;Zhang, Xiao-Qi;2
Sen, Taner Z;Zhou, Gaofeng;2
Sen, Taner Z;Zhou, Zhou;2
Sen, Taner Z;Tinker, Nicholas A;3
Fiedler, Jason D;Sen, Taner Z;2
Li, Chengdao;Sen, Taner Z;2
Maughan, Peter J;Sen, Taner Z;2
Sen, Taner Z;Spannagl, Manuel;2
Mascher, Martin;Sen, Taner Z;2
Singh, Jaswinder;Singh, Mehtab;2
Singh, Jaswinder;Sirijovski, Nick;2
Singh, Jaswinder;Stein, Nils;2
Singh, Jaswinder;Studer, Bruno;2
Singh, Jaswinder;Viitala, Sirja;2
Singh, Jaswinder;Vronces, Shauna;2
Singh, Jaswinder;Walkowiak, Sean;2
Singh, Jaswinder;Wang, Penghao;2
Singh, Jaswinder;Waters, Amanda J;2
Singh, Jaswinder;Wight, Charlene P;2
Singh, Jaswinder;Yan, Weikai;2
Singh, Jaswinder;Yao, Eric;2
Singh, Jaswinder;Zhang, Xiao-Qi;2
Singh, Jaswinder;Zhou, Gaofeng;2
Singh, Jaswinder;Zhou, Zhou;2
Singh, Jaswinder;Tinker, Nicholas A;2
Fiedler, Jason D;Singh, Jaswinder;2
Li, Chengdao;Singh, Jaswinder;2
Maughan, Peter J;Singh, Jaswinder;2
Singh, Jaswinder;Spannagl, Manuel;2
Mascher, Martin;Singh, Jaswinder;2
Singh, Mehtab;Sirijovski, Nick;2
Singh, Mehtab;Stein, Nils;2
Singh, Mehtab;Studer, Bruno;2
Singh, Mehtab;Viitala, Sirja;2
Singh, Mehtab;Vronces, Shauna;2
Singh, Mehtab;Walkowiak, Sean;2
Singh, Mehtab;Wang, Penghao;2
Singh, Mehtab;Waters, Amanda J;2
Singh, Mehtab;Wight, Charlene P;2
Singh, Mehtab;Yan, Weikai;2
Singh, Mehtab;Yao, Eric;2
Singh, Mehtab;Zhang, Xiao-Qi;2
Singh, Mehtab;Zhou, Gaofeng;2
Singh, Mehtab;Zhou, Zhou;2
Singh, Mehtab;Tinker, Nicholas A;2
Fiedler, Jason D;Singh, Mehtab;2
Li, Chengdao;Singh, Mehtab;2
Maughan, Peter J;Singh, Mehtab;2
Singh, Mehtab;Spannagl, Manuel;2
Mascher, Martin;Singh, Mehtab;2
Sirijovski, Nick;Stein, Nils;2
Sirijovski, Nick;Studer, Bruno;2
Sirijovski, Nick;Viitala, Sirja;2
Sirijovski, Nick;Vronces, Shauna;2
Sirijovski, Nick;Walkowiak, Sean;2
Sirijovski, Nick;Wang, Penghao;2
Sirijovski, Nick;Waters, Amanda J;2
Sirijovski, Nick;Wight, Charlene P;2
Sirijovski, Nick;Yan, Weikai;2
Sirijovski, Nick;Yao, Eric;2
Sirijovski, Nick;Zhang, Xiao-Qi;2
Sirijovski, Nick;Zhou, Gaofeng;2
Sirijovski, Nick;Zhou, Zhou;2
Sirijovski, Nick;Tinker, Nicholas A;2
Fiedler, Jason D;Sirijovski, Nick;2
Li, Chengdao;Sirijovski, Nick;2
Maughan, Peter J;Sirijovski, Nick;2
Sirijovski, Nick;Spannagl, Manuel;2
Mascher, Martin;Sirijovski, Nick;2
Stein, Nils;Studer, Bruno;2
Stein, Nils;Viitala, Sirja;2
Stein, Nils;Vronces, Shauna;2
Stein, Nils;Walkowiak, Sean;3
Stein, Nils;Wang, Penghao;5
Stein, Nils;Waters, Amanda J;2
Stein, Nils;Wight, Charlene P;2
Stein, Nils;Yan, Weikai;2
Stein, Nils;Yao, Eric;2
Stein, Nils;Zhang, Xiao-Qi;5
Stein, Nils;Zhou, Gaofeng;3
Stein, Nils;Zhou, Zhou;2
Stein, Nils;Tinker, Nicholas A;2
Fiedler, Jason D;Stein, Nils;2
Li, Chengdao;Stein, Nils;5
Maughan, Peter J;Stein, Nils;2
Spannagl, Manuel;Stein, Nils;11
Mascher, Martin;Stein, Nils;12
Studer, Bruno;Viitala, Sirja;2
Studer, Bruno;Vronces, Shauna;2
Studer, Bruno;Walkowiak, Sean;2
Studer, Bruno;Wang, Penghao;2
Studer, Bruno;Waters, Amanda J;2
Studer, Bruno;Wight, Charlene P;2
Studer, Bruno;Yan, Weikai;2
Studer, Bruno;Yao, Eric;2
Studer, Bruno;Zhang, Xiao-Qi;2
Studer, Bruno;Zhou, Gaofeng;2
Studer, Bruno;Zhou, Zhou;2
Studer, Bruno;Tinker, Nicholas A;2
Fiedler, Jason D;Studer, Bruno;2
Li, Chengdao;Studer, Bruno;2
Maughan, Peter J;Studer, Bruno;2
Spannagl, Manuel;Studer, Bruno;2
Mascher, Martin;Studer, Bruno;2
Viitala, Sirja;Vronces, Shauna;2
Viitala, Sirja;Walkowiak, Sean;2
Viitala, Sirja;Wang, Penghao;2
Viitala, Sirja;Waters, Amanda J;2
Viitala, Sirja;Wight, Charlene P;2
Viitala, Sirja;Yan, Weikai;2
Viitala, Sirja;Yao, Eric;2
Viitala, Sirja;Zhang, Xiao-Qi;2
Viitala, Sirja;Zhou, Gaofeng;2
Viitala, Sirja;Zhou, Zhou;2
Tinker, Nicholas A;Viitala, Sirja;2
Fiedler, Jason D;Viitala, Sirja;2
Li, Chengdao;Viitala, Sirja;2
Maughan, Peter J;Viitala, Sirja;2
Spannagl, Manuel;Viitala, Sirja;2
Mascher, Martin;Viitala, Sirja;2
Vronces, Shauna;Walkowiak, Sean;2
Vronces, Shauna;Wang, Penghao;2
Vronces, Shauna;Waters, Amanda J;2
Vronces, Shauna;Wight, Charlene P;2
Vronces, Shauna;Yan, Weikai;2
Vronces, Shauna;Yao, Eric;2
Vronces, Shauna;Zhang, Xiao-Qi;2
Vronces, Shauna;Zhou, Gaofeng;2
Vronces, Shauna;Zhou, Zhou;2
Tinker, Nicholas A;Vronces, Shauna;2
Fiedler, Jason D;Vronces, Shauna;2
Li, Chengdao;Vronces, Shauna;2
Maughan, Peter J;Vronces, Shauna;2
Spannagl, Manuel;Vronces, Shauna;2
Mascher, Martin;Vronces, Shauna;2
Walkowiak, Sean;Wang, Penghao;2
Walkowiak, Sean;Waters, Amanda J;2
Walkowiak, Sean;Wight, Charlene P;2
Walkowiak, Sean;Yan, Weikai;2
Walkowiak, Sean;Yao, Eric;2
Walkowiak, Sean;Zhang, Xiao-Qi;2
Walkowiak, Sean;Zhou, Gaofeng;2
Walkowiak, Sean;Zhou, Zhou;2
Tinker, Nicholas A;Walkowiak, Sean;2
Fiedler, Jason D;Walkowiak, Sean;2
Li, Chengdao;Walkowiak, Sean;2
Maughan, Peter J;Walkowiak, Sean;2
Spannagl, Manuel;Walkowiak, Sean;3
Mascher, Martin;Walkowiak, Sean;3
Wang, Penghao;Waters, Amanda J;2
Wang, Penghao;Wight, Charlene P;2
Wang, Penghao;Yan, Weikai;2
Wang, Penghao;Yao, Eric;2
Wang, Penghao;Zhang, Xiao-Qi;5
Wang, Penghao;Zhou, Gaofeng;3
Wang, Penghao;Zhou, Zhou;2
Tinker, Nicholas A;Wang, Penghao;2
Fiedler, Jason D;Wang, Penghao;2
Li, Chengdao;Wang, Penghao;5
Maughan, Peter J;Wang, Penghao;2
Spannagl, Manuel;Wang, Penghao;5
Mascher, Martin;Wang, Penghao;5
Waters, Amanda J;Wight, Charlene P;3
Waters, Amanda J;Yan, Weikai;2
Waters, Amanda J;Yao, Eric;3
Waters, Amanda J;Zhang, Xiao-Qi;2
Waters, Amanda J;Zhou, Gaofeng;2
Waters, Amanda J;Zhou, Zhou;2
Tinker, Nicholas A;Waters, Amanda J;2
Fiedler, Jason D;Waters, Amanda J;2
Li, Chengdao;Waters, Amanda J;2
Maughan, Peter J;Waters, Amanda J;2
Spannagl, Manuel;Waters, Amanda J;2
Mascher, Martin;Waters, Amanda J;2
Wight, Charlene P;Yan, Weikai;2
Wight, Charlene P;Yao, Eric;4
Wight, Charlene P;Zhang, Xiao-Qi;2
Wight, Charlene P;Zhou, Gaofeng;2
Wight, Charlene P;Zhou, Zhou;2
Tinker, Nicholas A;Wight, Charlene P;3
Fiedler, Jason D;Wight, Charlene P;2
Li, Chengdao;Wight, Charlene P;2
Maughan, Peter J;Wight, Charlene P;2
Spannagl, Manuel;Wight, Charlene P;2
Mascher, Martin;Wight, Charlene P;2
Yan, Weikai;Yao, Eric;2
Yan, Weikai;Zhang, Xiao-Qi;2
Yan, Weikai;Zhou, Gaofeng;2
Yan, Weikai;Zhou, Zhou;2
Tinker, Nicholas A;Yan, Weikai;2
Fiedler, Jason D;Yan, Weikai;2
Li, Chengdao;Yan, Weikai;2
Maughan, Peter J;Yan, Weikai;2
Spannagl, Manuel;Yan, Weikai;2
Mascher, Martin;Yan, Weikai;2
Yao, Eric;Zhang, Xiao-Qi;2
Yao, Eric;Zhou, Gaofeng;2
Yao, Eric;Zhou, Zhou;2
Tinker, Nicholas A;Yao, Eric;3
Fiedler, Jason D;Yao, Eric;2
Li, Chengdao;Yao, Eric;2
Maughan, Peter J;Yao, Eric;2
Spannagl, Manuel;Yao, Eric;2
Mascher, Martin;Yao, Eric;2
Zhang, Xiao-Qi;Zhou, Gaofeng;3
Zhang, Xiao-Qi;Zhou, Zhou;2
Tinker, Nicholas A;Zhang, Xiao-Qi;2
Fiedler, Jason D;Zhang, Xiao-Qi;2
Li, Chengdao;Zhang, Xiao-Qi;6
Maughan, Peter J;Zhang, Xiao-Qi;2
Spannagl, Manuel;Zhang, Xiao-Qi;5
Mascher, Martin;Zhang, Xiao-Qi;5
Zhou, Gaofeng;Zhou, Zhou;2
Tinker, Nicholas A;Zhou, Gaofeng;2
Fiedler, Jason D;Zhou, Gaofeng;2
Li, Chengdao;Zhou, Gaofeng;3
Maughan, Peter J;Zhou, Gaofeng;2
Spannagl, Manuel;Zhou, Gaofeng;3
Mascher, Martin;Zhou, Gaofeng;3
Tinker, Nicholas A;Zhou, Zhou;2
Fiedler, Jason D;Zhou, Zhou;2
Li, Chengdao;Zhou, Zhou;2
Maughan, Peter J;Zhou, Zhou;2
Spannagl, Manuel;Zhou, Zhou;2
Mascher, Martin;Zhou, Zhou;2
Fiedler, Jason D;Tinker, Nicholas A;2
Li, Chengdao;Tinker, Nicholas A;2
Maughan, Peter J;Tinker, Nicholas A;2
Spannagl, Manuel;Tinker, Nicholas A;2
Mascher, Martin;Tinker, Nicholas A;2
Fiedler, Jason D;Li, Chengdao;2
Fiedler, Jason D;Maughan, Peter J;2
Fiedler, Jason D;Spannagl, Manuel;2
Fiedler, Jason D;Mascher, Martin;2
Li, Chengdao;Maughan, Peter J;2
Li, Chengdao;Spannagl, Manuel;5
Li, Chengdao;Mascher, Martin;5
Maughan, Peter J;Spannagl, Manuel;2
Mascher, Martin;Maughan, Peter J;2
Mascher, Martin;Spannagl, Manuel;11
Fang, Lingzhao;Gao, Yahui;2
Fang, Lingzhao;Liu, George E;3
Liu, Di;Zhang, Longchao;2
Zhang, Dongjie;Zhang, Longchao;2
Wang, Lixian;Zhang, Longchao;2
Groenen, Martien A M;Li, Xinjian;2
Liu, Di;Zhang, Dongjie;2
Liu, Di;Wang, Lixian;2
Wang, Lixian;Zhang, Dongjie;2
Gao, Yahui;Liu, George E;2
Friedrich, Anne;Loegler, Victor;2
Loegler, Victor;Schacherer, Joseph;2
Friedrich, Anne;Schacherer, Joseph;6
Macias-Velasco, Juan F;Zhang, Wenjin;2
Macias-Velasco, Juan F;Zhuo, Xiaoyu;2
Macias-Velasco, Juan F;Tomlinson, Chad;2
Li, Daofeng;Macias-Velasco, Juan F;2
Macias-Velasco, Juan F;Wang, Ting;2
Zhang, Wenjin;Zhuo, Xiaoyu;2
Tomlinson, Chad;Zhang, Wenjin;2
Li, Daofeng;Zhang, Wenjin;2
Wang, Ting;Zhang, Wenjin;2
Tomlinson, Chad;Zhuo, Xiaoyu;2
Li, Daofeng;Zhuo, Xiaoyu;2
Wang, Ting;Zhuo, Xiaoyu;2
Li, Daofeng;Tomlinson, Chad;2
Tomlinson, Chad;Wang, Ting;3
Li, Daofeng;Lindsay, Tina;2
Lindsay, Tina;Wang, Ting;2
Li, Daofeng;Wang, Ting;4
Chang, Xian;Novak, Adam M;8
Chang, Xian;Eizenga, Jordan M;6
Eizenga, Jordan M;Novak, Adam M;9
Novak, Adam M;Sirén, Jouni;9
Monlong, Jean;Novak, Adam M;9
Hickey, Glenn;Novak, Adam M;12
Carroll, Andrew;Novak, Adam M;6
Novak, Adam M;Shafin, Kishwar;3
Chang, Pi-Chuan;Novak, Adam M;6
Novak, Adam M;Paten, Benedict;14
Eizenga, Jordan M;Sirén, Jouni;7
Eizenga, Jordan M;Monlong, Jean;7
Eizenga, Jordan M;Hickey, Glenn;8
Carroll, Andrew;Eizenga, Jordan M;5
Eizenga, Jordan M;Shafin, Kishwar;2
Chang, Pi-Chuan;Eizenga, Jordan M;5
Eizenga, Jordan M;Paten, Benedict;10
Délot, Emmanuèle C;Monlong, Jean;2
Délot, Emmanuèle C;Negi, Shloka;2
Délot, Emmanuèle C;Paten, Benedict;2
Kim, Jun;Lee, Seung Hwan;2
Batley, Jacqueline;Mohamedikbal, Shameela;2
Edwards, David;Mohamedikbal, Shameela;2
Batley, Jacqueline;Edwards, David;31
Boonsan, Jirasa;Chaichana, Nattarika;2
Chaichana, Nattarika;Suwannasin, Sirikan;3
Chaichana, Nattarika;Singkhamanan, Kamonnut;3
Chaichana, Nattarika;Wonglapsuwan, Monwadee;3
Chaichana, Nattarika;Pomwised, Rattanaruji;3
Chaichana, Nattarika;Surachat, Komwit;3
Boonsan, Jirasa;Suwannasin, Sirikan;2
Boonsan, Jirasa;Singkhamanan, Kamonnut;2
Boonsan, Jirasa;Wonglapsuwan, Monwadee;2
Boonsan, Jirasa;Pomwised, Rattanaruji;2
Boonsan, Jirasa;Surachat, Komwit;2
Dechathai, Thitaporn;Suwannasin, Sirikan;2
Dechathai, Thitaporn;Singkhamanan, Kamonnut;2
Dechathai, Thitaporn;Surachat, Komwit;2
Singkhamanan, Kamonnut;Suwannasin, Sirikan;4
Suwannasin, Sirikan;Wonglapsuwan, Monwadee;3
Pomwised, Rattanaruji;Suwannasin, Sirikan;3
Surachat, Komwit;Suwannasin, Sirikan;4
Singkhamanan, Kamonnut;Wonglapsuwan, Monwadee;4
Pomwised, Rattanaruji;Singkhamanan, Kamonnut;3
Singkhamanan, Kamonnut;Surachat, Komwit;5
Pomwised, Rattanaruji;Wonglapsuwan, Monwadee;3
Surachat, Komwit;Wonglapsuwan, Monwadee;6
Pomwised, Rattanaruji;Surachat, Komwit;4
Lee, Jung-Sook;Yoon, Jung-Hoon;3
Lee, Jung-Sook;Sukhoom, Ampaitip;3
Kim, Wonyong;Lee, Jung-Sook;3
Sukhoom, Ampaitip;Yoon, Jung-Hoon;3
Kim, Wonyong;Yoon, Jung-Hoon;3
Kim, Wonyong;Sukhoom, Ampaitip;3
Liu, Ze;Wang, Yu;3
Li, Tao;Liu, Ze;2
Li, Wei;Liu, Ze;3
Liu, Ze;Xing, Longsheng;3
Du, Huilong;Liu, Ze;3
He, Qiang;Liu, Ze;3
Li, Tao;Wang, Yu;2
Li, Wei;Wang, Yu;4
Wang, Yu;Xing, Longsheng;3
Du, Huilong;Wang, Yu;4
He, Qiang;Wang, Yu;4
Li, Tao;Li, Wei;2
Li, Tao;Xing, Longsheng;2
Du, Huilong;Li, Tao;2
He, Qiang;Li, Tao;3
Li, Wei;Xing, Longsheng;3
Du, Huilong;Li, Wei;4
He, Qiang;Li, Wei;4
Du, Huilong;Xing, Longsheng;3
He, Qiang;Xing, Longsheng;3
Du, Huilong;He, Qiang;6
Prohens, Jaime;Toppino, Laura;2
Portis, Ezio;Toppino, Laura;2
Lanteri, Sergio;Toppino, Laura;2
Rotino, Giuseppe Leonardo;Toppino, Laura;2
Giuliano, Giovanni;Toppino, Laura;2
Barchi, Lorenzo;Toppino, Laura;2
Portis, Ezio;Prohens, Jaime;2
Lanteri, Sergio;Prohens, Jaime;2
Prohens, Jaime;Rotino, Giuseppe Leonardo;2
Giuliano, Giovanni;Prohens, Jaime;2
Barchi, Lorenzo;Prohens, Jaime;2
